Id,y
10109,-68.88307748324155
10110,25.86339949369659
10111,-617.3142842716964
10112,-185.9044130119507
10113,323.78310610938775
10114,-35.66219572212697
10115,-733.5297711613846
10116,-240.73856264736003
10117,-381.9731466242494
10118,75.31994462169547
10119,36.61032645911775
10120,-28.75627022502398
10121,-481.1606279685903
10122,408.85023042299036
10123,-765.0217471991643
10124,178.07269651637122
10125,-7.649879385671907
10126,134.79684623375834
10127,-477.45851421286994
10128,-248.7062530132365
10129,-361.8846572238642
10130,-18.755611748554347
10131,7.7956043744348165
10132,-109.105989725385
10133,-63.07374524219485
10134,591.823183734917
10135,259.61263369662987
10136,-279.86583200876726
10137,93.22535940051883
10138,-427.2873154191364
10139,84.38656633089855
10140,-311.5446306441577
10141,11.41926861256002
10142,-297.8314684235855
10143,-331.9289709686445
10144,656.013230525732
10145,-476.66268136505505
10146,361.19404513377407
10147,-150.18526861192345
10148,299.94671902432657
10149,-191.7214321927064
10150,151.94999511612005
10151,-64.67275781576573
10152,351.24486163063267
10153,-370.6364457562726
10154,349.22498178611175
10155,273.52460961680197
10156,783.1971843196884
10157,-124.23788973573826
10158,-155.22004432990863
10159,-506.955649386412
10160,201.69321238561608
10161,-415.174057159637
10162,-348.1651051695666
10163,-201.9522410868106
10164,-658.9504470533377
10165,179.34640168171552
10166,124.06925816168742
10167,-209.15025355201792
10168,213.7051347740063
10169,-82.11721023808991
10170,-97.1102698972709
10171,124.26800574647955
10172,50.28991565714365
10173,538.7439592813379
10174,630.0175345543365
10175,217.2592778265443
10176,-491.73374132670847
10177,-131.1417511388345
10178,362.3930224172941
10179,-14.363038055407598
10180,-30.261757361676608
10181,-107.3235807672993
10182,-334.06259292967206
10183,299.5063996464326
10184,-103.4722148450545
10185,179.82049946719465
10186,122.20070887900697
10187,86.58037161690783
10188,386.48256056699284
10189,-613.3611745045839
10190,-269.81638738346174
10191,260.7314512622863
10192,-44.62016128042698
10193,-159.15717576416722
10194,-145.24559879357474
10195,447.22821487599987
10196,476.35698596959503
10197,121.79421345327174
10198,-1.5356790561063647
10199,410.74409653877996
10200,90.82809979964705
10201,150.07336956845091
10202,24.033652961548007
10203,273.88663405362894
10204,-154.52926038025132
10205,42.5889015070654
10206,617.3417063168574
10207,38.939360761427714
10208,-91.43610119490411
10209,225.35327477391095
10210,151.05827577085557
10211,-86.91664773646072
10212,-101.7178895800724
10213,161.93776502605579
10214,357.8704141035444
10215,32.145978186554245
10216,-379.1453992002924
10217,-165.9421322236724
10218,257.45392169454163
10219,-124.83850779184176
10220,47.084514722991514
10221,-67.05065138980312
10222,287.1733441341641
10223,836.2674277701626
10224,-78.73329260205489
10225,-293.00922915219553
10226,284.9163264622567
10227,377.9514320082291
10228,-473.9426195897226
10229,-538.8094549766048
10230,-372.9047504031891
10231,-83.3770088996871
10232,157.46205951911202
10233,167.50291456151177
10234,-105.69040574319521
10235,561.1616879176291
10236,-149.35531895746922
10237,196.96680512352322
10238,-33.819911727580475
10239,5.199419882337327
10240,-121.70842296063286
10241,53.47357981737771
10242,531.291893841124
10243,-157.602622589377
10244,-183.7719623926122
10245,643.8322464256647
10246,17.780306010129568
10247,-92.07939719460174
10248,485.49316460507674
10249,-221.23657860793998
10250,490.6065050484624
10251,-43.67715915424929
10252,139.93322987117625
10253,207.50447442761168
10254,17.092647024359515
10255,-396.47203316052946
10256,-168.3016676152932
10257,-75.59324100124529
10258,-292.0735078007699
10259,-59.37366534663157
10260,247.36904706438514
10261,206.83112758185533
10262,17.46246446407918
10263,-181.8114850065699
10264,300.1761509454858
10265,-567.6387247955893
10266,311.5932728526351
10267,-9.929511835494731
10268,161.40782304547832
10269,272.3855992297234
10270,55.12245741942554
10271,-15.278267412197232
10272,286.40230194290297
10273,387.88861194347425
10274,-148.5788886363853
10275,171.9523524483961
10276,-411.5705922226792
10277,213.80253827075254
10278,133.93002437371683
10279,-99.01717750124263
10280,-162.417242245582
10281,-39.07419011347802
10282,-295.1584521832392
10283,141.32481354359615
10284,163.0598300533448
10285,-55.45540146241732
10286,-145.74067609352218
10287,16.35046243635344
10288,-364.2985584828283
10289,558.6630187376717
10290,40.05066121900762
10291,67.63734504296984
10292,559.8400846554667
10293,469.80694715741663
10294,-149.4998010545293
10295,-328.82278669969605
10296,425.7713170466749
10297,85.50466241179349
10298,-166.91553705584965
10299,-662.2984070393496
10300,50.28039165300334
10301,-11.355718332959952
10302,-451.81126444953236
10303,78.67283313413076
10304,-386.8187999173565
10305,-273.22738305237266
10306,352.01504544002296
10307,-263.84804091810275
10308,-214.73022299361116
10309,-84.88115489738534
10310,745.8832791254235
10311,-418.9751084522755
10312,739.1991251661939
10313,-469.0774263529473
10314,481.8298448656708
10315,363.2079747874398
10316,-270.2530418207189
10317,-399.5921247161324
10318,234.4572803070657
10319,-38.73469357032666
10320,238.36874871850736
10321,28.697441990183844
10322,238.23095785965467
10323,-130.0074403000003
10324,-681.2945617788486
10325,61.580652959543606
10326,-444.92985067095947
10327,-14.713208392840315
10328,680.4767823428579
10329,288.732606493766
10330,839.9704901556732
10331,416.6574765191819
10332,167.35603728915828
10333,-86.77953786706682
10334,332.76996760043636
10335,-201.33443093425356
10336,-43.62508298784142
10337,-107.90237779609663
10338,-284.0357380251712
10339,232.60855717832726
10340,237.8331517154015
10341,74.39980567720363
10342,255.51770406364554
10343,-168.64961928561027
10344,68.56334601629015
10345,-365.4419817252608
10346,189.70649886094606
10347,-369.83324976670957
10348,-250.90024390237895
10349,76.31355019623224
10350,-344.9455092337761
10351,-187.42339326812706
10352,482.1697569825227
10353,125.75266972886028
10354,450.6919437521873
10355,216.1761901820819
10356,34.34193571930513
10357,57.511455961215674
10358,-211.4194989471268
10359,49.76249180949305
10360,76.111040207584
10361,-29.196254490440285
10362,33.0489585287365
10363,364.56271216310006
10364,234.48280987315363
10365,-21.79655485909217
10366,-476.9378770478015
10367,43.567658993045924
10368,-310.95721366517085
10369,-46.94111622603694
10370,181.19558107133582
10371,-214.9624298200715
10372,-80.22706031522239
10373,841.2082291657393
10374,102.35678708587083
10375,37.29773804688153
10376,77.39818275960296
10377,435.79452149369183
10378,111.39479265155641
10379,-128.82922415387395
10380,573.0501210583959
10381,48.602468077911205
10382,-68.55414659218879
10383,56.681624505830385
10384,-360.30993199944027
10385,131.90192283450418
10386,-264.5258976334303
10387,-378.79324972499387
10388,-190.09929259976653
10389,862.9152130409639
10390,159.57649666231165
10391,514.0204635801459
10392,61.387667803407716
10393,720.8758958326601
10394,-450.9767310398023
10395,105.89444211999692
10396,-27.532603044003814
10397,-23.4355619667711
10398,331.2059982949474
10399,-156.02456394824023
10400,0.9477018385605042
10401,17.232405165319015
10402,143.23908417021266
10403,53.22645139074784
10404,41.01334926979491
10405,-129.39255146834765
10406,430.9165210459311
10407,-427.90961965735613
10408,49.11400485209284
10409,-221.6475803891886
10410,-313.7597121868498
10411,115.24452244706929
10412,96.10097204453504
10413,-399.91598494242163
10414,-8.41140792356387
10415,733.1841324374712
10416,-332.4267664916518
10417,83.67612042194447
10418,339.79274865544227
10419,-35.11570131451476
10420,38.20433543387794
10421,-606.1984890559304
10422,194.27285338946206
10423,155.0315511615819
10424,-111.2564778734824
10425,-63.33937163651631
10426,403.9358187289635
10427,690.9194303358611
10428,75.78129943645051
10429,-340.31540652357603
10430,-195.7615954269809
10431,40.445138708754406
10432,-137.6541879602925
10433,-95.67479658954542
10434,290.843537872504
10435,568.4646813472782
10436,351.2186507540756
10437,194.71516658168454
10438,-312.1508420871941
10439,-518.310786872449
10440,-80.75158048061427
10441,-109.91053830578556
10442,491.4108364751973
10443,371.4851448604943
10444,343.8566446684355
10445,114.60785397368318
10446,-315.20442190988285
10447,83.10396509306979
10448,-82.59915101774249
10449,-182.21902722527702
10450,-294.91729245130404
10451,-294.2105553148693
10452,611.5470417356524
10453,-34.75613410359201
10454,-115.04157690057771
10455,263.2793379023779
10456,346.0565120928391
10457,194.6116152691109
10458,257.3561496384941
10459,-303.2080949271163
10460,-173.19591085705898
10461,-88.53983448578369
10462,137.60161200011441
10463,337.04864927806733
10464,155.7252346036269
10465,-250.29079290523956
10466,148.06340015143428
10467,333.68218860937736
10468,-260.3363923834268
10469,340.3079092279151
10470,224.68535571269572
10471,-607.2797170619318
10472,-54.85959294091811
10473,-685.0910817258435
10474,268.2582707785934
10475,108.79743563388296
10476,-233.16761717272115
10477,115.89088157850387
10478,75.28875461498444
10479,312.58695394034265
10480,78.42590704679513
10481,-509.630796439584
10482,142.15294578474678
10483,-567.6096744598848
10484,99.19784411012978
10485,181.76569364680978
10486,-27.407098394358922
10487,-646.8210508159776
10488,-261.6328162502987
10489,-398.87688919781493
10490,-259.4107520561835
10491,-252.0574035679908
10492,-25.647967227333385
10493,-479.3579494231415
10494,109.91068619021982
10495,161.94257969113997
10496,-436.80717423975574
10497,-66.01220442256911
10498,-73.60538265407104
10499,51.00273944619502
10500,7.609681032164701
10501,-38.39048673108359
10502,493.5959706069293
10503,-303.4490805444869
10504,285.3630587606862
10505,236.93082121946426
10506,-112.90288738209124
10507,-104.91639705404631
10508,70.11071172015328
10509,-334.40218077461844
10510,-526.1520613513327
10511,26.69512668154174
10512,16.625076878906714
10513,-282.62391868623973
10514,-156.7643892232487
10515,-368.7038524010559
10516,87.26698388397297
10517,9.621961449394924
10518,159.33855433394987
10519,737.8354361900722
10520,-63.52561489683893
10521,253.39234540406878
10522,-195.47926226047983
10523,-233.6040627570069
10524,672.0430027603305
10525,161.02647811634094
10526,-86.92388588378266
10527,767.4499376317871
10528,300.14345470154154
10529,-264.6332621205315
10530,506.80692249836864
10531,413.7325757860608
10532,-227.9556542045874
10533,270.72182191824595
10534,166.27214538843145
10535,467.83594699529823
10536,691.0141927413333
10537,-235.195501625775
10538,-204.49475633783604
10539,235.56549902567028
10540,481.5082289895031
10541,-404.2863716261713
10542,499.6345988790237
10543,-280.4236242835583
10544,349.63535701277425
10545,56.279218559326836
10546,377.7838241995522
10547,58.239294125082615
10548,424.299812174649
10549,85.80041244154793
10550,-252.9928885245904
10551,172.86784495502104
10552,-190.10660020571595
10553,306.96428652366995
10554,-179.117664933425
10555,-155.77590494004855
10556,-208.75257057910957
10557,-257.42597802041786
10558,-187.88708045784458
10559,178.95968589803277
10560,769.2994246067669
10561,131.45400495646336
10562,-86.33605847725579
10563,-440.789694128799
10564,522.2063378416929
10565,74.26044537058803
10566,-273.34519080824873
10567,23.88548320272225
10568,-140.88619011673748
10569,337.4418933254646
10570,63.42512024403229
10571,-78.12104360563913
10572,-209.415961506108
10573,-354.30221699578993
10574,261.54958940727465
10575,252.7847530350222
10576,415.33279349639844
10577,-341.4106217749629
10578,-101.54306561728943
10579,-82.98003734434666
10580,-146.19185945083143
10581,-400.9570095088512
10582,114.68810161530799
10583,-318.40944917284196
10584,-27.128651113152685
10585,253.3920635503234
10586,-15.161597235909387
10587,490.2763101566994
10588,67.16055415515987
10589,-583.653630160663
10590,566.829222780881
10591,-659.7840206113426
10592,-280.34458657663134
10593,-618.4849576034652
10594,-403.0815217720829
10595,52.58079586777642
10596,154.13724781790646
10597,-187.18724588645878
10598,45.06432286401809
10599,389.86980245897786
10600,497.4944277009735
10601,-172.6046614569699
10602,-199.48804830691213
10603,146.3321354045878
10604,-745.9314211823657
10605,-230.9357823467964
10606,-157.73768823510537
10607,170.5558567216062
10608,58.52819579127416
10609,21.77823537708433
10610,-33.845432388595235
10611,527.0115321450185
10612,370.35979324782187
10613,-83.70884929336674
10614,-297.86678182751814
10615,379.63004164090415
10616,-194.49981867886382
10617,-59.08115423924045
10618,-59.050741456084694
10619,-265.795331040641
10620,-488.324214844964
10621,-28.133316815095537
10622,-110.8972425166402
10623,642.5198198743141
10624,-25.10495824557449
10625,368.27465472014745
10626,274.7992135270424
10627,416.52612933638466
10628,110.5732486798436
10629,561.3783520521678
10630,497.14376211577775
10631,-201.60987734450939
10632,-370.0522982615884
10633,731.0573724235978
10634,-380.1370791551691
10635,-200.60251550521002
10636,272.0860118937546
10637,269.8405899107627
10638,-243.56399508534494
10639,-80.64209434586884
10640,-467.97701289855416
10641,384.1033091717151
10642,-158.51464076438154
10643,-321.1429089790823
10644,-72.30709812158364
10645,244.8965010486316
10646,-111.76687989927704
10647,-71.30354161628644
10648,-97.14900534513885
10649,387.9928529444638
10650,134.07976082545483
10651,-372.72453971834534
10652,-153.89734891410595
10653,376.05572467830734
10654,-45.06699972728176
10655,29.111024201617944
10656,-164.38841371392562
10657,291.3802875570239
10658,-389.64290898924764
10659,-145.453813660728
10660,276.506141992724
10661,-134.09381091719058
10662,82.948111554812
10663,143.7733706105278
10664,230.85377823040824
10665,649.8980469913488
10666,188.10011410399198
10667,170.77221614376333
10668,-533.8474844790472
10669,-516.134968825372
10670,-356.78697467216534
10671,480.90374320564865
10672,-54.53599296167653
10673,-272.6605720403799
10674,-89.16369341976655
10675,-97.40004082496219
10676,-264.2980377506254
10677,-558.8516759610411
10678,-18.223173989824417
10679,238.6833785879808
10680,-107.49682687897574
10681,-439.7371496922749
10682,-366.0873776204504
10683,540.4744022919014
10684,-335.9192295399907
10685,128.98481364662408
10686,-360.46505927788456
10687,-211.01458656819983
10688,115.70383605399756
10689,-723.6333562247723
10690,380.8939221056096
10691,24.30096980575404
10692,-145.38761452740965
10693,-157.28295617853823
10694,134.103360036731
10695,215.95710077116394
10696,-310.2061637343904
10697,18.018883693842664
10698,-287.1696947296569
10699,-244.82888943623954
10700,-126.15190632103089
10701,-276.8510336972012
10702,-63.90282319538472
10703,-268.2907419843647
10704,80.99060618707671
10705,135.49197649147868
10706,265.8617173707379
10707,290.1533893185741
10708,72.85750706987756
10709,-88.64501838284382
10710,-562.523801708614
10711,-257.96859166459313
10712,-88.32818773227626
10713,-608.9048913545771
10714,16.648129846868276
10715,-117.99664144508739
10716,244.4881358582511
10717,60.96132064652656
10718,640.8504726114286
10719,15.073592658661777
10720,135.00644430477365
10721,39.52337453323153
10722,86.44560574134388
10723,20.337654615454305
10724,217.44242023198052
10725,-8.574845990247951
10726,172.39758731739968
10727,-326.00374877329153
10728,347.5813407240386
10729,128.95803909114767
10730,-379.7500886129546
10731,-134.70695705662703
10732,153.56888514342276
10733,-72.12278608897061
10734,183.30848830572737
10735,-456.53877619138075
10736,152.2753016259957
10737,-20.658280599070775
10738,245.62232835465826
10739,776.4009728233573
10740,-320.1434529602255
10741,-479.31970828477785
10742,-69.75434860290736
10743,-372.0104531960512
10744,397.28224738180717
10745,94.97293025154117
10746,-545.8700939849764
10747,92.71733084803326
10748,456.6232467986969
10749,140.33519629204014
10750,-542.6167845034425
10751,33.25617847305609
10752,237.54555311936724
10753,-260.51478060377383
10754,-227.7411780489456
10755,-18.374207944643864
10756,357.23207935779186
10757,234.16866322379417
10758,309.0494908647164
10759,109.4162090726801
10760,297.046277195338
10761,431.2827186897736
10762,-285.90275415168526
10763,-461.1231850605644
10764,458.84116852029274
10765,-35.13247865793468
10766,-138.9667786727803
10767,435.8781113541397
10768,-327.5517324812433
10769,-16.175842225601947
10770,32.68738315097075
10771,-143.11036093613384
10772,-82.91163796819309
10773,-26.395849579089123
10774,-295.906542483771
10775,-300.944551309278
10776,-157.03746176056254
10777,-444.1054251705688
10778,55.54295923374481
10779,136.09573343373842
10780,-59.934234414137634
10781,774.7869393558561
10782,-291.8214694025431
10783,449.65451335805255
10784,-231.2008249130527
10785,88.1805884040522
10786,511.6823816159459
10787,27.698913991854905
10788,69.71900343078583
10789,-684.0304286748215
10790,-181.16575418910702
10791,-592.2856835316281
10792,-326.37230449136854
10793,527.573955431338
10794,-175.98223228892536
10795,555.3273243262515
10796,-40.062192569477084
10797,-242.90961184425757
10798,466.47500983221
10799,209.72657821779956
10800,112.4739902863385
10801,655.9597092112741
10802,-253.67288201365255
10803,-143.14006436902665
10804,261.9090334491255
10805,-51.43052462098877
10806,-646.5343714931223
10807,-114.11730645512868
10808,126.14931118008047
10809,204.59346285899667
10810,-300.393613658314
10811,-415.6867458895391
10812,6.4491528842810215
10813,72.80107777482903
10814,160.66087208145296
10815,249.31168929181817
10816,-248.28534524656274
10817,7.8306299226133405
10818,-466.38382701666023
10819,290.1514440446017
10820,-309.03320656334074
10821,528.6916611956275
10822,372.49384793225397
10823,-328.08626630968587
10824,-94.65873407725093
10825,55.56919414045783
10826,67.34382419031715
10827,-533.668381249131
10828,-128.10863350344826
10829,-542.9948584464202
10830,54.6346396725798
10831,182.66043483267913
10832,-41.29948573089258
10833,652.8127633917364
10834,-336.96578073788885
10835,99.96282019773811
10836,811.7900163367077
10837,-346.25211606529956
10838,103.69087960098466
10839,487.73608126333335
10840,120.89569101399064
10841,-324.32967405436875
10842,-136.4121297121456
10843,-41.924430030976595
10844,282.7029865802336
10845,345.62032897020504
10846,124.6979853475238
10847,-206.1133528337349
10848,155.93998583214136
10849,-443.76722994338525
10850,-273.34300340059747
10851,195.95033081854635
10852,-30.690040851400102
10853,86.56778659815294
10854,-312.2113618894971
10855,41.00524696145855
10856,307.67518019994696
10857,532.9059494214057
10858,260.1616805633809
10859,362.00550753373693
10860,101.32898120196684
10861,38.44129613989363
10862,20.26767475390319
10863,117.44024988074563
10864,573.6911827078573
10865,-507.59205851450207
10866,-211.76962671045675
10867,-78.39989740428247
10868,-319.5737676595745
10869,-267.44656441833433
10870,-780.8570319676239
10871,50.2299805564437
10872,-298.5490108171666
10873,23.392386523118084
10874,-76.29059741014868
10875,-257.597470464254
10876,171.5643650979659
10877,-121.60078316249086
10878,-451.37377685543044
10879,81.13533884268338
10880,-212.55249317142662
10881,-3.534927229095298
10882,-408.25548100018705
10883,-158.6513319446569
10884,238.39834201613203
10885,-133.03572327369827
10886,-266.0840826060644
10887,247.74270438194793
10888,347.9665442832378
10889,-511.31524281086735
10890,21.815871215019058
10891,-163.8414096422906
10892,-472.5608363970496
10893,-365.00826715123713
10894,272.43713793224043
10895,92.37376374891508
10896,491.80814568465144
10897,-200.03605813581038
10898,144.31490824987472
10899,-554.358052420001
10900,-449.35755789415856
10901,565.015480179961
10902,446.318758074622
10903,309.69738818741405
10904,282.9279414077528
10905,176.19762818996767
10906,-315.14185176038063
10907,612.3377931152996
10908,274.25223124773197
10909,-19.4361730585646
10910,404.6254477705252
10911,47.26648142698502
10912,101.89624080960523
10913,98.14809562777754
10914,-231.3525824437218
10915,136.33612319164305
10916,-150.31005926794882
10917,461.1995499787891
10918,145.69015888427234
10919,-405.82374187555973
10920,-405.5525658750981
10921,213.67394365056091
10922,-204.80364027314363
10923,-118.5706379105098
10924,675.2302648290729
10925,145.1619878685337
10926,489.6870020199624
10927,-173.76557459369266
10928,89.69168465283644
10929,239.01179154230994
10930,-68.18000068660247
10931,93.66677561513194
10932,-196.5530172200848
10933,-711.7534447200957
10934,-104.15023991148892
10935,55.73003950122952
10936,74.24035058478698
10937,625.7495908769065
10938,234.98688486875378
10939,221.59294793875705
10940,61.93159175679417
10941,239.73644833443717
10942,-21.338081818316816
10943,180.16473629709077
10944,14.918627995499
10945,-374.8656883482516
10946,-397.5149288584033
10947,114.666908432162
10948,-269.61622879894253
10949,0.13921221449045829
10950,-34.59484676069276
10951,72.73402122668057
10952,-188.80556313903818
10953,-365.53367192345416
10954,-67.5955225542664
10955,19.501170139180257
10956,212.7825901382346
10957,170.72284688263213
10958,48.7560558820196
10959,-239.4465227916471
10960,409.73820515517895
10961,399.8680056503104
10962,18.693100459976833
10963,165.76697195984374
10964,-124.38945349671123
10965,54.99452321278788
10966,640.4320745648707
10967,7.578792735556194
10968,-265.0476304100117
10969,1.6927330910946126
10970,18.51713362126815
10971,-248.85163930169327
10972,106.86193154650871
10973,251.63914312091018
10974,133.8377395364074
10975,-358.26696137693176
10976,426.2614473176431
10977,71.97842246974088
10978,-322.08755962522145
10979,438.8402675015948
10980,-40.13211449134119
10981,283.80356865292623
10982,-487.9061953325874
10983,-86.9330282521496
10984,-470.8501510916906
10985,73.14648277315258
10986,-688.3900989408004
10987,392.4785675660409
10988,-328.631037495538
10989,149.39160063469112
10990,321.7931147606066
10991,584.3930870450638
10992,206.7572957002489
10993,36.548225997008466
10994,-37.77828521118813
10995,-551.0517094651384
10996,-107.85120387757041
10997,-176.8060279535323
10998,-356.88949117318276
10999,418.41458411247845
11000,-26.133496016982942
11001,-213.90951362803003
11002,246.5797888198781
11003,-32.011024949712315
11004,-126.73258849582592
11005,26.91449155762023
11006,198.92197376295297
11007,-18.843554414707125
11008,-119.51484607642236
11009,-389.9037605310745
11010,-149.50928607147992
11011,-308.96203021469466
11012,-478.7771604137542
11013,-616.7291412522808
11014,-25.890829611384795
11015,-133.17659031686287
11016,-633.0587252293212
11017,-32.26329474560755
11018,28.79581958169392
11019,-290.001323640662
11020,-168.0249653920027
11021,-173.8410200197388
11022,107.27955415166491
11023,278.3287852070009
11024,164.73665181591358
11025,596.7860199506167
11026,737.780217717124
11027,-57.04439870388713
11028,-20.38191302788507
11029,193.11140830024627
11030,150.95242220368218
11031,-340.87792585586664
11032,207.5565702465378
11033,-27.67472612589195
11034,-146.95165736571334
11035,-121.88066829612622
11036,144.4795053298917
11037,333.20953167889684
11038,-452.5131209680461
11039,-208.5368467442231
11040,265.8449475236095
11041,-86.1964595005013
11042,-456.0106179223637
11043,-377.7300472014273
11044,277.5566889704553
11045,-98.28816556864436
11046,-258.6774182328505
11047,508.5130216465923
11048,-27.829466767413688
11049,-397.8382252241881
11050,27.294231548042927
11051,55.460906962911785
11052,86.52443961502722
11053,-417.71826706416715
11054,265.0746921743702
11055,126.49537980057386
11056,-731.233799893345
11057,26.768529070431732
11058,15.17242496547231
11059,603.1491770539618
11060,-68.51036908576006
11061,-630.1588497389273
11062,391.43989504517117
11063,191.26739771271392
11064,-82.79915889804508
11065,874.2798355716835
11066,130.10220965607985
11067,24.825257629838898
11068,10.015684555529887
11069,407.55355195098605
11070,184.93372244983752
11071,699.4013403550853
11072,12.87418217124885
11073,-569.795031205475
11074,-60.618267530272476
11075,-96.58944292586143
11076,19.660708357383637
11077,30.225969050066503
11078,-107.0685821483573
11079,-23.44815302330896
11080,-16.563489755113853
11081,18.76731799858669
11082,145.95038182220588
11083,-428.102756600921
11084,-158.17477611037324
11085,-44.378080896787495
11086,-411.2997705448301
11087,218.4210180820248
11088,141.24530784475223
11089,316.6347559705915
11090,93.68023982535539
11091,154.16405402565496
11092,-132.92025023591
11093,-293.87357139530735
11094,485.30634558787705
11095,-271.229481506856
11096,373.38314717843366
11097,-359.6695987563295
11098,-459.99230445069617
11099,209.05369852328377
11100,46.74008351487625
11101,-767.8965435991801
11102,-153.96946682570663
11103,-66.68289246156866
11104,-15.944035080887481
11105,16.075984344999746
11106,157.03893670157368
11107,585.6578635592922
11108,-259.6381059793931
11109,264.4864666930865
11110,171.5586506995286
11111,182.06572554508455
11112,-336.88337336089114
11113,-403.23853870315423
11114,114.5777251079566
11115,161.83644349638917
11116,-628.0447010001051
11117,242.01175305538777
11118,362.86303611765464
11119,60.71370640424408
11120,-359.3112312132588
11121,-379.0818795057262
11122,237.8377849497886
11123,-293.4175091399262
11124,-397.4513792029831
11125,159.5888560513267
11126,365.0374752135967
11127,-720.612846489737
11128,500.1648657714848
11129,-11.26581000616398
11130,-69.35501502523728
11131,250.86562155967871
11132,-169.30678540802492
11133,120.43720692692696
11134,-39.95315782539319
11135,-520.8790659997451
11136,-631.1061053453737
11137,-189.45128724586777
11138,73.57078736644343
11139,39.63813193628222
11140,-459.8374387751046
11141,4.029071723496301
11142,-197.44889965681799
11143,62.3897425691456
11144,-186.4453523692709
11145,-133.6082201956014
11146,305.0229789528644
11147,-46.02246759214595
11148,-42.281475985007916
11149,-174.6134231397806
11150,-221.8174242781676
11151,-177.5825537147677
11152,-1.6457791602114928
11153,92.1956147289268
11154,380.6366433481238
11155,5.176285533507249
11156,-43.26413786036052
11157,138.56909768313463
11158,-644.2373399718075
11159,-264.0526485409824
11160,388.07711133595365
11161,-314.57550396753163
11162,68.59577885369734
11163,313.9025059586704
11164,-174.13638000550088
11165,75.24506091716623
11166,-48.30049653479196
11167,366.3281349305424
11168,-300.95317522452007
11169,52.29547497280719
11170,199.76450852884648
11171,-291.4521388811781
11172,-221.25525714195112
11173,-347.63373665011375
11174,-203.1697372256602
11175,-377.9229754446049
11176,-39.059901238721274
11177,-27.65770898692303
11178,-4.840069011084271
11179,387.69317018167277
11180,173.07521100861604
11181,932.2704016789727
11182,-79.7594893496633
11183,140.83197737225072
11184,39.68402985812691
11185,443.52420804431347
11186,342.35994872023974
11187,-137.85795258406355
11188,596.330530491173
11189,207.64692642350767
11190,-628.7444696897288
11191,498.51770649884486
11192,-157.9392487400488
11193,351.1078397657423
11194,21.71133353559998
11195,-147.85882005549385
11196,204.57246274928244
11197,29.474618249413133
11198,121.43392964124506
11199,-565.6199353865665
11200,-229.61058695852745
11201,-46.80447710874254
11202,686.9993413504842
11203,-439.37600813835707
11204,-564.306780926228
11205,-449.4452387206118
11206,-187.0133755779536
11207,63.714470752306035
11208,226.53217961129084
11209,-238.26195886607584
11210,8.031752667966266
11211,-360.6886941851461
11212,-123.99311613868805
11213,-388.86461946300415
11214,21.02586263144622
11215,-301.50187125630464
11216,215.87740831289662
11217,403.51021004979964
11218,435.69760335692655
11219,-107.1009208837222
11220,186.04692078373634
